date,hour,energy_kWh
2015-03-20,02,0.68
2015-03-20,03,0.69
2015-03-20,04,0.66
2015-03-20,05,0.70
2015-03-20,06,0.69
2015-03-20,07,1.14
2015-03-20,08,1.60
2015-03-20,09,2.14
2015-03-20,10,2.56
2015-03-20,11,3.28
2015-03-20,12,4.26
2015-03-20,13,4.65
2015-03-20,14,7.09
2015-03-20,15,2.22
2015-03-20,16,1.28
2015-03-20,17,1.54
2015-03-20,18,1.96
2015-03-20,19,1.82
2015-03-20,20,1.51
2015-03-20,21,2.31
2015-03-20,22,2.03
2015-03-20,23,0.73
2015-03-21,00,0.60
2015-03-21,01,0.57
2015-03-21,02,0.55
2015-03-21,03,0.57
2015-03-21,04,0.56
2015-03-21,05,0.54
2015-03-21,06,1.39
2015-03-21,07,1.87
2015-03-21,08,1.73
2015-03-21,09,1.21
2015-03-21,10,1.09
2015-03-21,11,1.04
2015-03-21,12,1.24
2015-03-21,13,1.92
2015-03-21,14,2.10
2015-03-21,15,2.14
2015-03-21,16,2.62
2015-03-21,17,2.45
2015-03-21,18,1.48
2015-03-21,19,1.31
2015-03-21,20,1.50
2015-03-21,21,1.34
2015-03-21,22,1.01
2015-03-21,23,0.63
2015-03-22,00,0.56
2015-03-22,01,0.54
2015-03-22,02,0.65
2015-03-22,03,0.62
2015-03-22,04,0.60
2015-03-22,05,0.54
2015-03-22,06,1.36
2015-03-22,07,2.03
2015-03-22,08,2.27
2015-03-22,09,2.06
2015-03-22,10,4.22
2015-03-22,11,2.27
2015-03-22,12,4.82
2015-03-22,13,1.32
2015-03-22,14,1.54
2015-03-22,15,1.52
2015-03-22,16,2.05
2015-03-22,17,2.02
2015-03-22,18,1.99
2015-03-22,19,2.39
2015-03-22,20,1.40
2015-03-22,21,5.20
2015-03-22,22,1.44
2015-03-22,23,0.74
2015-03-23,00,0.74
2015-03-23,01,0.76
2015-03-23,02,0.75
2015-03-23,03,0.74
2015-03-23,04,0.74
2015-03-23,05,0.78
2015-03-23,06,1.04
2015-03-23,07,1.74
2015-03-23,08,2.08
2015-03-23,09,1.74
2015-03-23,10,1.87
2015-03-23,11,1.69
2015-03-23,12,1.45
2015-03-23,13,1.10
2015-03-23,14,0.88
2015-03-23,15,1.08
2015-03-23,16,8.36
2015-03-23,17,6.14
2015-03-23,18,2.06
2015-03-23,19,1.80
2015-03-23,20,1.35
2015-03-23,21,1.33
2015-03-23,22,1.51
2015-03-23,23,1.36
2015-03-24,00,1.02
2015-03-24,01,1.00
2015-03-24,02,0.91
2015-03-24,03,0.87
2015-03-24,04,0.89
2015-03-24,05,0.89
2015-03-24,06,1.13
2015-03-24,07,1.07
2015-03-24,08,2.52
2015-03-24,09,2.41
2015-03-24,10,1.68
2015-03-24,11,1.75
2015-03-24,12,0.99
2015-03-24,13,0.97
2015-03-24,14,0.89
2015-03-24,15,1.29
2015-03-24,16,0.84
2015-03-24,17,1.33
2015-03-24,18,1.85
2015-03-24,19,1.88
2015-03-24,20,1.01
2015-03-24,21,1.07
2015-03-24,22,3.92
2015-03-24,23,8.15
2015-03-25,00,7.19
2015-03-25,01,1.64
2015-03-25,02,0.77
2015-03-25,03,0.61
2015-03-25,04,0.63
2015-03-25,05,0.60
2015-03-25,06,1.00
2015-03-25,07,1.50
2015-03-25,08,2.97
2015-03-25,09,2.66
2015-03-25,10,5.10
2015-03-25,11,1.31
2015-03-25,12,2.53
2015-03-25,13,3.00
2015-03-25,14,2.83
2015-03-25,15,2.74
2015-03-25,16,2.71
2015-03-25,17,3.01
2015-03-25,18,3.15
2015-03-25,19,2.87
2015-03-25,20,3.12
2015-03-25,21,2.46
2015-03-25,22,1.74
2015-03-25,23,0.71
2015-03-26,00,0.68
2015-03-26,01,0.69
2015-03-26,02,0.69
2015-03-26,03,0.65
2015-03-26,04,0.69
2015-03-26,05,0.70
2015-03-26,06,0.91
2015-03-26,07,1.67
2015-03-26,08,3.47
2015-03-26,09,2.91
2015-03-26,10,1.09
2015-03-26,11,0.61
2015-03-26,12,0.68
2015-03-26,13,0.59
2015-03-26,14,0.66
2015-03-26,15,0.93
2015-03-26,16,1.06
2015-03-26,17,1.28
2015-03-26,18,1.07
2015-03-26,19,2.20
2015-03-26,20,2.31
2015-03-26,21,1.52
2015-03-26,22,1.29
2015-03-26,23,0.95
2015-03-27,00,0.72
2015-03-27,01,0.65
2015-03-27,02,0.54
2015-03-27,03,0.59
2015-03-27,04,0.57
2015-03-27,05,0.57
2015-03-27,06,0.57
2015-03-27,07,0.88
2015-03-27,08,1.37
2015-03-27,09,7.63
2015-03-27,10,9.59
2015-03-27,11,10.77
2015-03-27,12,5.80
2015-03-27,13,3.38
2015-03-27,14,2.81
2015-03-27,15,2.99
2015-03-27,16,2.99
2015-03-27,17,2.70
2015-03-27,18,2.59
2015-03-27,19,5.64
2015-03-27,20,2.19
2015-03-27,21,2.48
2015-03-27,22,2.51
2015-03-27,23,2.20
2015-03-28,00,1.81
2015-03-28,01,1.47
2015-03-28,02,1.03
2015-03-28,03,1.02
2015-03-28,04,1.04
2015-03-28,05,1.09
2015-03-28,06,1.07
2015-03-28,07,1.41
2015-03-28,08,1.78
2015-03-28,09,2.66
2015-03-28,10,2.99
2015-03-28,11,2.68
2015-03-28,12,2.53
2015-03-28,13,2.48
2015-03-28,14,2.94
2015-03-28,15,2.34
2015-03-28,16,2.40
2015-03-28,17,2.05
2015-03-28,18,2.88
2015-03-28,19,2.35
2015-03-28,20,0.88
2015-03-28,21,1.16
2015-03-28,22,1.13
2015-03-28,23,1.21
2015-03-29,00,0.94
2015-03-29,01,0.70
2015-03-29,02,0.86
2015-03-29,03,0.73
2015-03-29,04,0.69
2015-03-29,05,0.71
2015-03-29,06,0.68
2015-03-29,07,1.92
2015-03-29,08,6.26
2015-03-29,09,4.59
2015-03-29,10,1.36
2015-03-29,11,0.98
2015-03-29,12,1.26
2015-03-29,13,1.76
2015-03-29,14,1.83
2015-03-29,15,2.19
2015-03-29,16,2.97
2015-03-29,17,2.86
2015-03-29,18,3.35
2015-03-29,19,2.92
2015-03-29,20,1.25
2015-03-29,21,1.39
2015-03-29,22,1.42
2015-03-29,23,0.89
2015-03-30,00,0.55
2015-03-30,01,0.52
2015-03-30,02,0.55
2015-03-30,03,0.57
2015-03-30,04,0.54
2015-03-30,05,0.52
2015-03-30,06,0.79
2015-03-30,07,3.72
2015-03-30,08,4.79
2015-03-30,09,2.34
2015-03-30,10,3.40
2015-03-30,11,3.05
2015-03-30,12,2.63
2015-03-30,13,2.13
2015-03-30,14,1.63
2015-03-30,15,2.01
2015-03-30,16,2.13
2015-03-30,17,2.24
2015-03-30,18,2.30
2015-03-30,19,2.45
2015-03-30,20,1.24
2015-03-30,21,1.08
2015-03-30,22,8.06
2015-03-30,23,7.82
2015-03-31,00,4.12
2015-03-31,01,1.06
2015-03-31,02,0.67
2015-03-31,03,0.70
2015-03-31,04,0.71
2015-03-31,05,0.54
2015-03-31,06,0.54
2015-03-31,07,2.59
2015-03-31,08,4.56
2015-03-31,09,2.51
2015-03-31,10,3.83
2015-03-31,11,2.43
2015-03-31,12,1.96
2015-03-31,13,1.62
2015-03-31,14,1.04
2015-03-31,15,0.85
2015-03-31,16,1.86
2015-03-31,17,2.06
2015-03-31,18,1.90
2015-03-31,19,2.72
2015-03-31,20,2.51
2015-03-31,21,1.33
2015-03-31,22,1.26
2015-03-31,23,1.15
2015-04-01,00,0.80
2015-04-01,01,0.68
2015-04-01,02,0.71
2015-04-01,03,0.69
2015-04-01,04,0.68
2015-04-01,05,0.66
2015-04-01,06,0.96
2015-04-01,07,0.97
2015-04-01,08,0.94
2015-04-01,09,1.59
2015-04-01,10,3.99
2015-04-01,11,2.62
2015-04-01,12,1.70
2015-04-01,13,1.51
2015-04-01,14,1.50
2015-04-01,15,0.97
2015-04-01,16,0.73
2015-04-01,17,1.16
2015-04-01,18,1.83
2015-04-01,19,1.95
2015-04-01,20,1.74
2015-04-01,21,2.29
2015-04-01,22,2.26
2015-04-01,23,3.34
2015-04-02,00,0.57
2015-04-02,01,0.52
2015-04-02,02,0.53
2015-04-02,03,0.54
2015-04-02,04,0.57
2015-04-02,05,0.51
2015-04-02,06,0.81
2015-04-02,07,0.74
2015-04-02,08,4.93
2015-04-02,09,2.87
2015-04-02,10,1.13
2015-04-02,11,1.68
2015-04-02,12,1.66
2015-04-02,13,1.53
2015-04-02,14,0.90
2015-04-02,15,0.89
2015-04-02,16,1.75
2015-04-02,17,2.17
2015-04-02,18,1.45
2015-04-02,19,2.35
2015-04-02,20,1.51
2015-04-02,21,1.06
2015-04-02,22,1.15
2015-04-02,23,2.16
2015-04-03,00,7.54
2015-04-03,01,7.48
2015-04-03,02,2.66
2015-04-03,03,0.95
2015-04-03,04,0.94
2015-04-03,05,0.80
2015-04-03,06,1.08
2015-04-03,07,1.15
2015-04-03,08,2.75
2015-04-03,09,4.71
2015-04-03,10,4.71
2015-04-03,11,4.28
2015-04-03,12,2.02
2015-04-03,13,2.50
2015-04-03,14,2.76
2015-04-03,15,1.95
2015-04-03,16,2.82
2015-04-03,17,3.10
2015-04-03,18,2.39
2015-04-03,19,2.13
2015-04-03,20,1.61
2015-04-03,21,2.02
2015-04-03,22,0.94
2015-04-03,23,0.64
2015-04-04,00,0.65
2015-04-04,01,0.66
2015-04-04,02,0.74
2015-04-04,03,0.64
2015-04-04,04,0.59
2015-04-04,05,0.63
2015-04-04,06,0.87
2015-04-04,07,0.80
2015-04-04,08,1.24
2015-04-04,09,1.92
2015-04-04,10,2.65
2015-04-04,11,2.31
2015-04-04,12,2.07
2015-04-04,13,1.91
2015-04-04,14,1.77
2015-04-04,15,1.85
2015-04-04,16,1.87
2015-04-04,17,1.67
2015-04-04,18,2.26
2015-04-04,19,2.03
2015-04-04,20,1.77
2015-04-04,21,1.82
2015-04-04,22,2.00
2015-04-04,23,1.55
2015-04-05,00,1.02
2015-04-05,01,0.85
2015-04-05,02,0.71
2015-04-05,03,0.62
2015-04-05,04,0.63
2015-04-05,05,0.62
2015-04-05,06,0.92
2015-04-05,07,1.33
2015-04-05,08,1.76
2015-04-05,09,2.40
2015-04-05,10,4.16
2015-04-05,11,1.71
2015-04-05,12,6.30
2015-04-05,13,2.11
2015-04-05,14,1.88
2015-04-05,15,1.96
2015-04-05,16,2.34
2015-04-05,17,4.83
2015-04-05,18,1.91
2015-04-05,19,2.45
2015-04-05,20,1.90
2015-04-05,21,1.77
2015-04-05,22,1.30
2015-04-05,23,0.69
2015-04-06,00,0.57
2015-04-06,01,0.70
2015-04-06,02,0.62
2015-04-06,03,0.57
2015-04-06,04,0.57
2015-04-06,05,0.52
2015-04-06,06,0.73
2015-04-06,07,0.76
2015-04-06,08,1.32
2015-04-06,09,1.91
2015-04-06,10,2.16
2015-04-06,11,2.00
2015-04-06,12,1.44
2015-04-06,13,1.09
2015-04-06,14,1.26
2015-04-06,15,1.11
2015-04-06,16,0.99
2015-04-06,17,0.98
2015-04-06,18,0.94
2015-04-06,19,1.40
2015-04-06,20,1.30
2015-04-06,21,1.80
2015-04-06,22,1.46
2015-04-06,23,6.92
2015-04-07,00,6.75
2015-04-07,01,1.59
2015-04-07,02,0.60
2015-04-07,03,0.55
2015-04-07,04,0.58
2015-04-07,05,0.57
2015-04-07,06,0.82
2015-04-07,07,0.83
2015-04-07,08,1.33
2015-04-07,09,1.05
2015-04-07,10,1.94
2015-04-07,11,1.05
2015-04-07,12,0.75
2015-04-07,13,0.68
2015-04-07,14,0.77
2015-04-07,15,0.73
2015-04-07,16,0.75
2015-04-07,17,1.29
2015-04-07,18,1.17
2015-04-07,19,1.17
2015-04-07,20,1.19
2015-04-07,21,0.96
2015-04-07,22,4.33
2015-04-07,23,7.67
2015-04-08,00,2.37
2015-04-08,01,0.71
2015-04-08,02,0.56
2015-04-08,03,0.58
2015-04-08,04,0.59
2015-04-08,05,0.56
2015-04-08,06,0.84
2015-04-08,07,1.61
2015-04-08,08,1.26
2015-04-08,09,1.47
2015-04-08,10,1.66
2015-04-08,11,1.11
2015-04-08,12,1.61
2015-04-08,13,1.39
2015-04-08,14,1.40
2015-04-08,15,1.55
2015-04-08,16,1.48
2015-04-08,17,1.70
2015-04-08,18,1.90
2015-04-08,19,2.56
2015-04-08,20,2.69
2015-04-08,21,5.68
2015-04-08,22,2.15
2015-04-08,23,1.26
2015-04-09,00,0.78
2015-04-09,01,0.77
2015-04-09,02,0.76
2015-04-09,03,0.86
2015-04-09,04,0.79
2015-04-09,05,0.81
2015-04-09,06,0.92
2015-04-09,07,0.82
2015-04-09,08,3.87
2015-04-09,09,6.65
2015-04-09,10,2.35
2015-04-09,11,1.99
2015-04-09,12,2.24
2015-04-09,13,2.77
2015-04-09,14,3.49
2015-04-09,15,2.78
2015-04-09,16,2.19
2015-04-09,17,2.64
2015-04-09,18,2.00
2015-04-09,19,1.60
2015-04-09,20,1.21
2015-04-09,21,1.48
2015-04-09,22,1.85
2015-04-09,23,1.90
2015-04-10,00,1.32
2015-04-10,01,0.79
2015-04-10,02,0.80
2015-04-10,03,0.82
2015-04-10,04,0.76
2015-04-10,05,0.78
2015-04-10,06,0.86
2015-04-10,07,5.40
2015-04-10,08,2.13
2015-04-10,09,2.38
2015-04-10,10,2.85
2015-04-10,11,2.84
2015-04-10,12,2.41
2015-04-10,13,2.22
2015-04-10,14,2.47
2015-04-10,15,2.19
2015-04-10,16,1.63
2015-04-10,17,1.15
2015-04-10,18,1.14
2015-04-10,19,1.46
2015-04-10,20,8.47
2015-04-10,21,11.62
2015-04-10,22,4.43
2015-04-10,23,1.04
2015-04-11,00,0.60
2015-04-11,01,0.58
2015-04-11,02,0.58
2015-04-11,03,0.59
2015-04-11,04,0.57
2015-04-11,05,0.57
2015-04-11,06,0.77
2015-04-11,07,0.94
2015-04-11,08,1.62
2015-04-11,09,4.64
2015-04-11,10,1.50
2015-04-11,11,2.11
2015-04-11,12,1.57
2015-04-11,13,1.57
2015-04-11,14,1.87
2015-04-11,15,1.75
2015-04-11,16,1.67
2015-04-11,17,1.55
2015-04-11,18,1.82
2015-04-11,19,2.85
2015-04-11,20,2.23
2015-04-11,21,1.87
2015-04-11,22,1.48
2015-04-11,23,1.51
2015-04-12,00,0.85
2015-04-12,01,0.72
2015-04-12,02,0.63
2015-04-12,03,0.64
2015-04-12,04,0.56
2015-04-12,05,0.58
2015-04-12,06,0.86
2015-04-12,07,0.95
2015-04-12,08,1.27
2015-04-12,09,1.32
2015-04-12,10,1.45
2015-04-12,11,1.57
2015-04-12,12,0.89
2015-04-12,13,0.99
2015-04-12,14,1.21
2015-04-12,15,0.85
2015-04-12,16,1.01
2015-04-12,17,2.27
2015-04-12,18,1.84
2015-04-12,19,1.85
2015-04-12,20,0.96
2015-04-12,21,1.68
2015-04-12,22,2.40
2015-04-12,23,1.51
2015-04-13,00,0.83
2015-04-13,01,0.81
2015-04-13,02,0.86
2015-04-13,03,0.91
2015-04-13,04,0.80
2015-04-13,05,0.79
2015-04-13,06,1.07
2015-04-13,07,0.94
2015-04-13,08,2.00
2015-04-13,09,3.64
2015-04-13,10,4.21
2015-04-13,11,3.37
2015-04-13,12,2.16
2015-04-13,13,2.03
2015-04-13,14,2.53
2015-04-13,15,2.16
2015-04-13,16,4.82
2015-04-13,17,2.09
2015-04-13,18,1.40
2015-04-13,19,1.41
2015-04-13,20,1.80
2015-04-13,21,1.07
2015-04-13,22,4.20
2015-04-13,23,7.55
2015-04-14,00,4.11
2015-04-14,01,1.11
2015-04-14,02,0.75
2015-04-14,03,0.74
2015-04-14,04,0.79
2015-04-14,05,0.77
2015-04-14,06,1.09
2015-04-14,07,1.28
2015-04-14,08,1.85
2015-04-14,09,1.80
2015-04-14,10,1.83
2015-04-14,11,1.64
2015-04-14,12,1.82
2015-04-14,13,2.61
2015-04-14,14,2.25
2015-04-14,15,2.42
2015-04-14,16,2.61
2015-04-14,17,2.59
2015-04-14,18,1.62
2015-04-14,19,1.70
2015-04-14,20,1.99
2015-04-14,21,1.45
2015-04-14,22,1.72
2015-04-14,23,1.51
2015-04-15,00,1.47
2015-04-15,01,0.87
2015-04-15,02,0.80
2015-04-15,03,0.80
2015-04-15,04,0.87
2015-04-15,05,0.85
2015-04-15,06,1.10
2015-04-15,07,0.87
2015-04-15,08,1.35
2015-04-15,09,1.71
2015-04-15,10,2.29
2015-04-15,11,2.40
2015-04-15,12,2.23
2015-04-15,13,1.40
2015-04-15,14,1.33
2015-04-15,15,2.31
2015-04-15,16,2.23
2015-04-15,17,1.95
2015-04-15,18,2.40
2015-04-15,19,2.63
2015-04-15,20,4.96
2015-04-15,21,3.07
2015-04-15,22,1.39
2015-04-15,23,0.72
2015-04-16,00,0.68
2015-04-16,01,0.63
2015-04-16,02,0.59
2015-04-16,03,0.57
2015-04-16,04,0.59
2015-04-16,05,0.56
2015-04-16,06,0.93
2015-04-16,07,1.47
2015-04-16,08,1.49
2015-04-16,09,0.99
2015-04-16,10,0.79
2015-04-16,11,0.77
2015-04-16,12,0.69
2015-04-16,13,0.63
2015-04-16,14,0.64
2015-04-16,15,0.73
2015-04-16,16,1.62
2015-04-16,17,1.70
2015-04-16,18,1.62
2015-04-16,19,1.51
2015-04-16,20,1.14
2015-04-16,21,0.97
2015-04-16,22,1.85
2015-04-16,23,1.84
2015-04-17,00,1.36
2015-04-17,01,0.75
2015-04-17,02,0.74
2015-04-17,03,0.74
2015-04-17,04,0.74
2015-04-17,05,0.76
2015-04-17,06,0.95
2015-04-17,07,1.36
2015-04-17,08,1.80
2015-04-17,09,1.24
2015-04-17,10,0.92
2015-04-17,11,0.68
2015-04-17,12,0.70
2015-04-17,13,0.70
2015-04-17,14,2.29
2015-04-17,15,3.98
2015-04-17,16,1.69
2015-04-17,17,1.53
2015-04-17,18,1.82
2015-04-17,19,1.71
2015-04-17,20,1.98
2015-04-17,21,1.66
2015-04-17,22,1.83
2015-04-17,23,1.73
2015-04-18,00,0.78
2015-04-18,01,0.64
2015-04-18,02,0.63
2015-04-18,03,0.67
2015-04-18,04,0.68
2015-04-18,05,0.61
2015-04-18,06,0.61
2015-04-18,07,0.73
2015-04-18,08,5.74
2015-04-18,09,1.57
2015-04-18,10,4.67
2015-04-18,11,4.09
2015-04-18,12,1.89
2015-04-18,13,1.08
2015-04-18,14,1.64
2015-04-18,15,4.41
2015-04-18,16,1.74
2015-04-18,17,1.46
2015-04-18,18,1.56
2015-04-18,19,2.11
2015-04-18,20,2.47
2015-04-18,21,1.76
2015-04-18,22,2.03
2015-04-18,23,1.46
2015-04-19,00,1.12
2015-04-19,01,1.10
2015-04-19,02,0.75
2015-04-19,03,0.60
2015-04-19,04,0.59
2015-04-19,05,0.62
2015-04-19,06,0.61
2015-04-19,07,0.75
2015-04-19,08,1.40
2015-04-19,09,4.42
2015-04-19,10,1.74
2015-04-19,11,4.81
2015-04-19,12,1.77
2015-04-19,13,1.27
2015-04-19,14,1.01
2015-04-19,15,0.92
2015-04-19,16,1.05
2015-04-19,17,1.31
2015-04-19,18,1.72
2015-04-19,19,1.78
2015-04-19,20,1.50
2015-04-19,21,1.48
2015-04-19,22,1.38
2015-04-19,23,1.09
2015-04-20,00,0.66
2015-04-20,01,0.58
2015-04-20,02,0.57
2015-04-20,03,0.56
2015-04-20,04,0.55
2015-04-20,05,0.54
2015-04-20,06,0.58
2015-04-20,07,1.28
2015-04-20,08,2.29
2015-04-20,09,2.32
2015-04-20,10,2.03
2015-04-20,11,1.96
2015-04-20,12,4.42
2015-04-20,13,8.12
2015-04-20,14,2.95
2015-04-20,15,1.04
2015-04-20,16,0.97
2015-04-20,17,1.95
2015-04-20,18,2.28
2015-04-20,19,1.95
2015-04-20,20,1.44
2015-04-20,21,1.99
2015-04-20,22,3.14
2015-04-20,23,1.69
2015-04-21,00,1.16
2015-04-21,01,0.85
2015-04-21,02,0.90
2015-04-21,03,0.75
2015-04-21,04,0.86
2015-04-21,05,0.85
2015-04-21,06,0.75
2015-04-21,07,1.68
2015-04-21,08,1.91
2015-04-21,09,2.09
2015-04-21,10,1.52
2015-04-21,11,1.13
2015-04-21,12,1.52
2015-04-21,13,2.55
2015-04-21,14,2.96
2015-04-21,15,2.42
2015-04-21,16,2.47
2015-04-21,17,4.69
2015-04-21,18,1.74
2015-04-21,19,1.47
2015-04-21,20,1.40
2015-04-21,21,4.46
2015-04-21,22,2.23
2015-04-21,23,1.33
2015-04-22,00,1.15
2015-04-22,01,0.55
2015-04-22,02,0.55
2015-04-22,03,0.55
2015-04-22,04,0.69
2015-04-22,05,0.57
2015-04-22,06,0.79
2015-04-22,07,1.34
2015-04-22,08,2.26
2015-04-22,09,1.88
2015-04-22,10,1.50
2015-04-22,11,2.44
2015-04-22,12,2.25
2015-04-22,13,1.84
2015-04-22,14,1.60
2015-04-22,15,1.60
2015-04-22,16,5.22
2015-04-22,17,6.05
2015-04-22,18,8.25
2015-04-22,19,5.54
2015-04-22,20,2.48
2015-04-22,21,1.94
2015-04-22,22,1.73
2015-04-22,23,1.50
2015-04-23,00,1.34
2015-04-23,01,1.22
2015-04-23,02,0.82
2015-04-23,03,0.54
2015-04-23,04,0.55
2015-04-23,05,0.56
2015-04-23,06,0.57
2015-04-23,07,1.22
2015-04-23,08,1.60
2015-04-23,09,1.16
2015-04-23,10,1.82
2015-04-23,11,1.78
2015-04-23,12,1.92
2015-04-23,13,1.81
2015-04-23,14,1.75
2015-04-23,15,5.35
2015-04-23,16,6.09
2015-04-23,17,1.25
2015-04-23,18,1.40
2015-04-23,19,1.42
2015-04-23,20,1.05
2015-04-23,21,1.26
2015-04-23,22,2.27
2015-04-23,23,8.04
2015-04-24,00,7.67
2015-04-24,01,3.03
2015-04-24,02,0.71
2015-04-24,03,0.63
2015-04-24,04,0.57
2015-04-24,05,0.68
2015-04-24,06,0.72
2015-04-24,07,0.81
2015-04-24,08,1.33
2015-04-24,09,1.50
2015-04-24,10,0.87
2015-04-24,11,0.90
2015-04-24,12,0.78
2015-04-24,13,1.98
2015-04-24,14,2.00
2015-04-24,15,1.54
2015-04-24,16,1.46
2015-04-24,17,1.55
2015-04-24,18,2.08
2015-04-24,19,1.43
2015-04-24,20,1.36
2015-04-24,21,2.43
2015-04-24,22,1.64
2015-04-24,23,0.64
2015-04-25,00,0.43
2015-04-25,01,0.46
2015-04-25,02,0.44
2015-04-25,03,0.46
2015-04-25,04,0.57
2015-04-25,05,0.42
2015-04-25,06,0.74
2015-04-25,07,1.04
2015-04-25,08,2.53
2015-04-25,09,3.87
2015-04-25,10,1.27
2015-04-25,11,1.07
2015-04-25,12,1.12
2015-04-25,13,1.41
2015-04-25,14,0.84
2015-04-25,15,0.74
2015-04-25,16,2.00
2015-04-25,17,5.79
2015-04-25,18,2.08
2015-04-25,19,1.61
2015-04-25,20,1.48
2015-04-25,21,1.16
2015-04-25,22,1.27
2015-04-25,23,0.95
2015-04-26,00,0.57
2015-04-26,01,0.53
2015-04-26,02,0.54
2015-04-26,03,0.55
2015-04-26,04,0.52
2015-04-26,05,0.52
2015-04-26,06,1.57
2015-04-26,07,3.78
2015-04-26,08,3.20
2015-04-26,09,3.65
2015-04-26,10,6.71
2015-04-26,11,4.37
2015-04-26,12,1.96
2015-04-26,13,1.66
2015-04-26,14,1.44
2015-04-26,15,1.43
2015-04-26,16,1.63
2015-04-26,17,2.09
2015-04-26,18,2.20
2015-04-26,19,4.43
2015-04-26,20,2.87
2015-04-26,21,1.51
2015-04-26,22,1.64
2015-04-26,23,1.48
2015-04-27,00,1.38
2015-04-27,01,1.13
2015-04-27,02,0.68
2015-04-27,03,0.61
2015-04-27,04,0.57
2015-04-27,05,0.83
2015-04-27,06,1.07
2015-04-27,07,4.51
2015-04-27,08,1.07
2015-04-27,09,0.69
2015-04-27,10,1.42
2015-04-27,11,2.24
2015-04-27,12,2.27
2015-04-27,13,1.74
2015-04-27,14,2.46
2015-04-27,15,1.85
2015-04-27,16,2.09
2015-04-27,17,2.08
2015-04-27,18,1.87
2015-04-27,19,1.62
2015-04-27,20,1.09
2015-04-27,21,1.16
2015-04-27,22,1.49
2015-04-27,23,1.21
2015-04-28,00,1.40
2015-04-28,01,0.74
2015-04-28,02,0.70
2015-04-28,03,0.71
2015-04-28,04,0.64
2015-04-28,05,0.56
2015-04-28,06,0.63
2015-04-28,07,1.02
2015-04-28,08,2.19
2015-04-28,09,3.88
2015-04-28,10,1.84
2015-04-28,11,2.51
2015-04-28,12,4.97
2015-04-28,13,9.57
2015-04-28,14,4.82
2015-04-28,15,2.47
2015-04-28,16,2.05
2015-04-28,17,2.46
2015-04-28,18,1.94
2015-04-28,19,2.25
2015-04-28,20,1.86
2015-04-28,21,1.46
2015-04-28,22,6.08
2015-04-28,23,7.28
2015-04-29,00,1.67
2015-04-29,01,0.64
2015-04-29,02,0.57
2015-04-29,03,0.55
2015-04-29,04,0.58
2015-04-29,05,0.52
2015-04-29,06,0.54
2015-04-29,07,1.03
2015-04-29,08,1.41
2015-04-29,09,1.13
2015-04-29,10,0.88
2015-04-29,11,0.65
2015-04-29,12,0.64
2015-04-29,13,0.66
2015-04-29,14,0.74
2015-04-29,15,0.88
2015-04-29,16,1.38
2015-04-29,17,1.51
2015-04-29,18,1.84
