date,hour,energy_kWh
2015-10-03,01,0.59
2015-10-03,02,0.61
2015-10-03,03,2.04
2015-10-03,04,2.94
2015-10-03,05,3
2015-10-03,06,2.58
2015-10-03,07,2.64
2015-10-03,08,1.06
2015-10-03,09,
2015-10-03,10,0.31
2015-10-03,11,2.43
2015-10-03,12,2.14
2015-10-03,13,2.33
2015-10-03,14,1.22
2015-10-03,15,1.13
2015-10-03,16,1.4
2015-10-03,17,0.86
2015-10-03,18,0.69
2015-10-03,19,0.29
2015-10-03,20,0.65
2015-10-03,21,0.94
2015-10-03,22,0.95
2015-10-03,23,1.18
2015-10-04,00,0.71
2015-10-04,01,1.16
2015-10-04,02,2.9
2015-10-04,03,2.19
2015-10-04,04,3.15
2015-10-04,05,3.23
2015-10-04,06,3.17
2015-10-04,07,2.91
2015-10-04,08,2.61
2015-10-04,09,0.26
2015-10-04,10,1.12
2015-10-04,11,1.17
2015-10-04,12,2.85
2015-10-04,13,0.4
2015-10-04,14,0.86
2015-10-04,15,0.31
2015-10-04,16,0.29
2015-10-04,17,0.48
2015-10-04,18,0.48
2015-10-04,19,1.86
2015-10-04,20,1.08
2015-10-04,21,0.99
2015-10-04,22,0.89
2015-10-04,23,0.83
2015-10-05,00,0.9
2015-10-05,01,0.86
2015-10-05,02,0.8
2015-10-05,03,0.68
2015-10-05,04,3.03
2015-10-05,05,2.41
2015-10-05,06,2.32
2015-10-05,07,3.13
2015-10-05,08,1.19
2015-10-05,09,0.98
2015-10-05,10,0.47
2015-10-05,11,0.72
2015-10-05,12,0.94
2015-10-05,13,2.02
2015-10-05,14,1.25
2015-10-05,15,0.67
2015-10-05,16,0.86
2015-10-05,17,0.57
2015-10-05,18,0.33
2015-10-05,19,0.71
2015-10-05,20,0.82
2015-10-05,21,0.96
2015-10-05,22,1.01
2015-10-05,23,1.05
2015-10-06,00,0.99
2015-10-06,01,0.53
2015-10-06,02,0.37
2015-10-06,03,0.36
2015-10-06,04,1.17
2015-10-06,05,1.35
2015-10-06,06,2.53
2015-10-06,07,2.29
2015-10-06,08,2.08
2015-10-06,09,0.66
2015-10-06,10,0.94
2015-10-06,11,0.73
2015-10-06,12,0.86
2015-10-06,13,0.92
2015-10-06,14,0.94
2015-10-06,15,1.25
2015-10-06,16,1.37
2015-10-06,17,1.05
2015-10-06,18,1.22
2015-10-06,19,0.49
2015-10-06,20,0.36
2015-10-06,21,0.69
2015-10-06,22,0.81
2015-10-06,23,1.41
2015-10-07,00,0.79
2015-10-07,01,0.66
2015-10-07,02,1.07
2015-10-07,03,1.83
2015-10-07,04,1.07
2015-10-07,05,1.92
2015-10-07,06,1.88
2015-10-07,07,1.89
2015-10-07,08,1.13
2015-10-07,09,2.2
2015-10-07,10,0.39
2015-10-07,11,1.16
2015-10-07,12,1.7
2015-10-07,13,1.25
2015-10-07,14,1.18
2015-10-07,15,1.51
2015-10-07,16,0.59
2015-10-07,17,0.65
2015-10-07,18,1.21
2015-10-07,19,0.86
2015-10-07,20,1.02
2015-10-07,21,1.05
2015-10-07,22,1.06
2015-10-07,23,1.51
2015-10-08,00,1.33
2015-10-08,01,1.01
2015-10-08,02,0.81
2015-10-08,03,0.36
2015-10-08,04,0.35
2015-10-08,05,1.1
2015-10-08,06,0.37
2015-10-08,07,1.18
2015-10-08,08,0.69
2015-10-08,09,1.39
2015-10-08,10,1.38
2015-10-08,11,1.46
2015-10-08,12,1.44
2015-10-08,13,1.16
2015-10-08,14,1.03
2015-10-08,15,0.64
2015-10-08,16,0.5
2015-10-08,17,0.56
2015-10-08,18,0.46
2015-10-08,19,0.46
2015-10-08,20,1.27
2015-10-08,21,1.19
2015-10-08,22,0.85
2015-10-08,23,1.02
2015-10-09,00,0.9
2015-10-09,01,1.09
2015-10-09,02,1.65
2015-10-09,03,1.95
2015-10-09,04,1.17
2015-10-09,05,2.03
2015-10-09,06,2
2015-10-09,07,1.77
2015-10-09,08,1.26
2015-10-09,09,1.61
2015-10-09,10,2.86
2015-10-09,11,0.31
2015-10-09,12,0.27
2015-10-09,13,1.37
2015-10-09,14,0.63
2015-10-09,15,0.3
2015-10-09,16,0.42
2015-10-09,17,0.71
2015-10-09,18,0.75
2015-10-09,19,0.71
2015-10-09,20,0.95
2015-10-09,21,0.9
2015-10-09,22,0.94
2015-10-09,23,0.97
2015-10-10,00,1
2015-10-10,01,0.9
2015-10-10,02,
2015-10-10,03,0.3
2015-10-10,04,0.29
2015-10-10,05,0.29
2015-10-10,06,0.33
2015-10-10,07,1.13
2015-10-10,08,1.04
2015-10-10,09,1.04
2015-10-10,10,0.27
2015-10-10,11,1.15
2015-10-10,12,0.68
2015-10-10,13,0.68
2015-10-10,14,0.67
2015-10-10,15,0.68
2015-10-10,16,0.92
2015-10-10,17,0.87
2015-10-10,18,0.96
2015-10-10,19,0.97
2015-10-10,20,1.01
2015-10-10,21,0.76
2015-10-10,22,1.79
2015-10-10,23,2.11
2015-10-11,00,1.99
2015-10-11,01,2.04
2015-10-11,02,2.78
2015-10-11,03,3.1
2015-10-11,04,2.21
2015-10-11,05,2.32
2015-10-11,06,2.2
2015-10-11,07,2.14
2015-10-11,08,1.23
2015-10-11,09,1.16
2015-10-11,10,1.37
2015-10-11,11,1.79
2015-10-11,12,1.85
2015-10-11,13,1.78
2015-10-11,14,0.5
2015-10-11,15,0.4
2015-10-11,16,1
2015-10-11,17,1.01
2015-10-11,18,1.16
2015-10-11,19,1.54
2015-10-11,20,1.63
2015-10-11,21,2.37
2015-10-11,22,2.25
2015-10-11,23,2.24
2015-10-12,00,2.32
2015-10-12,01,1.5
2015-10-12,02,2.38
2015-10-12,03,2
2015-10-12,04,2.04
2015-10-12,05,2.88
2015-10-12,06,1.87
2015-10-12,07,2.8
2015-10-12,08,2.06
2015-10-12,09,2.74
2015-10-12,10,1.86
2015-10-12,11,2.77
2015-10-12,12,1.71
2015-10-12,13,1.22
2015-10-12,14,1.43
2015-10-12,15,0.72
2015-10-12,16,1.32
2015-10-12,17,1.24
2015-10-12,18,1.79
2015-10-12,19,1.04
2015-10-12,20,0.98
2015-10-12,21,1.76
2015-10-12,22,1.67
2015-10-12,23,0.83
2015-10-13,00,1.7
2015-10-13,01,1.97
2015-10-13,02,2.71
2015-10-13,03,2.26
2015-10-13,04,2.15
2015-10-13,05,2.4
2015-10-13,06,2.8
2015-10-13,07,2.76
2015-10-13,08,2.22
2015-10-13,09,2.14
2015-10-13,10,1.24
2015-10-13,11,1.04
2015-10-13,12,0.93
2015-10-13,13,1
2015-10-13,14,0.63
2015-10-13,15,0.41
2015-10-13,16,1.11
2015-10-13,17,0.74
2015-10-13,18,0.38
2015-10-13,19,2
2015-10-13,20,1.98
2015-10-13,21,1.04
2015-10-13,22,5.44
2015-10-13,23,4.63
2015-10-14,00,4.68
2015-10-14,01,4.7
2015-10-14,02,7.88
2015-10-14,03,1.49
2015-10-14,04,0.24
2015-10-14,05,0.23
2015-10-14,06,0.22
2015-10-14,07,0.2
2015-10-14,08,0.18
2015-10-14,09,0.4
2015-10-14,10,1.05
2015-10-14,11,0.38
2015-10-14,12,0.38
2015-10-14,13,0.52
2015-10-14,14,0.52
2015-10-14,15,0.46
2015-10-14,16,0.34
2015-10-14,17,0.6
2015-10-14,18,0.79
2015-10-14,19,1.56
2015-10-14,20,0.98
2015-10-14,21,1.32
2015-10-14,22,1.3
2015-10-14,23,0.93
2015-10-15,00,0.94
2015-10-15,01,0.38
2015-10-15,02,0.26
2015-10-15,03,0.24
2015-10-15,04,0.23
2015-10-15,05,0.23
2015-10-15,06,0.22
2015-10-15,07,6.68
2015-10-15,08,8.5
2015-10-15,09,5.54
2015-10-15,10,3.49
2015-10-15,11,2.62
2015-10-15,12,1.7
2015-10-15,13,0.27
2015-10-15,14,1.92
2015-10-15,15,0.37
2015-10-15,16,1.11
2015-10-15,17,0.8
2015-10-15,18,0.72
2015-10-15,19,0.8
2015-10-15,20,0.5
2015-10-15,21,0.44
2015-10-15,22,0.81
2015-10-15,23,1.62
2015-10-16,00,0.94
2015-10-16,01,1.51
2015-10-16,02,3.08
2015-10-16,03,2.87
2015-10-16,04,2.88
2015-10-16,05,2.96
2015-10-16,06,2.87
2015-10-16,07,3.71
2015-10-16,08,1.82
2015-10-16,09,0.26
2015-10-16,10,1.06
2015-10-16,11,1.02
2015-10-16,12,0.26
2015-10-16,13,0.43
2015-10-16,14,0.41
2015-10-16,15,0.7
2015-10-16,16,0.87
2015-10-16,17,0.89
2015-10-16,18,0.84
2015-10-16,19,1.03
2015-10-16,20,1.07
2015-10-16,21,1.38
2015-10-16,22,0.73
2015-10-16,23,0.71
2015-10-17,00,0.57
2015-10-17,01,0.34
2015-10-17,02,0.33
2015-10-17,03,0.33
2015-10-17,04,0.33
2015-10-17,05,0.33
2015-10-17,06,0.32
2015-10-17,07,0.32
2015-10-17,08,0.32
2015-10-17,09,0.28
2015-10-17,10,1.2
2015-10-17,11,0.82
2015-10-17,12,2.06
2015-10-17,13,0.87
2015-10-17,14,0.48
2015-10-17,15,0.39
2015-10-17,16,2.01
2015-10-17,17,0.87
2015-10-17,18,0.8
2015-10-17,19,0.79
2015-10-17,20,0.9
2015-10-17,21,0.87
2015-10-17,22,0.82
2015-10-17,23,0.74
2015-10-18,00,0.7
2015-10-18,01,0.71
2015-10-18,02,0.44
2015-10-18,03,0.29
2015-10-18,04,0.29
2015-10-18,05,0.28
2015-10-18,06,0.28
2015-10-18,07,0.28
2015-10-18,08,0.27
2015-10-18,09,0.27
2015-10-18,10,0.27
2015-10-18,11,1.7
2015-10-18,12,1.05
2015-10-18,13,0.63
2015-10-18,14,0.66
2015-10-18,15,2.59
2015-10-18,16,1.62
2015-10-18,17,0.89
2015-10-18,18,0.5
2015-10-18,19,1.37
2015-10-18,20,1.49
2015-10-18,21,0.94
2015-10-18,22,0.41
2015-10-18,23,0.44
2015-10-19,00,0.41
2015-10-19,01,0.35
2015-10-19,02,0.29
2015-10-19,03,0.28
2015-10-19,04,0.95
2015-10-19,05,1.11
2015-10-19,06,1.37
2015-10-19,07,1.14
2015-10-19,08,1.21
2015-10-19,09,1.21
2015-10-19,10,1.19
2015-10-19,11,1.17
2015-10-19,12,0.58
2015-10-19,13,1.19
2015-10-19,14,0.87
2015-10-19,15,0.88
2015-10-19,16,0.76
2015-10-19,17,0.8
2015-10-19,18,0.75
2015-10-19,19,1
2015-10-19,20,0.85
2015-10-19,21,1.08
2015-10-19,22,0.81
2015-10-19,23,0.79
2015-10-20,00,1.28
2015-10-20,01,1.84
2015-10-20,02,2.26
2015-10-20,03,2.6
2015-10-20,04,1.84
2015-10-20,05,1.99
2015-10-20,06,2.19
2015-10-20,07,2.51
2015-10-20,08,1.67
2015-10-20,09,1.7
2015-10-20,10,1.7
2015-10-20,11,0.87
2015-10-20,12,1.1
2015-10-20,13,0.92
2015-10-20,14,0.57
2015-10-20,15,0.91
2015-10-20,16,0.95
2015-10-20,17,1.66
2015-10-20,18,0.41
2015-10-20,19,0.32
2015-10-20,20,1.23
2015-10-20,21,1.41
2015-10-20,22,0.75
2015-10-20,23,0.85
2015-10-21,00,2.23
2015-10-21,01,1.87
2015-10-21,02,2.66
2015-10-21,03,2.75
2015-10-21,04,2.61
2015-10-21,05,2.68
2015-10-21,06,2.6
2015-10-21,07,2.7
2015-10-21,08,2.44
2015-10-21,09,3.01
2015-10-21,10,1.74
2015-10-21,11,1.67
2015-10-21,12,1.7
2015-10-21,13,1.35
2015-10-21,14,1.31
2015-10-21,15,0.53
2015-10-21,16,1.74
2015-10-21,17,1.17
2015-10-21,18,1.32
2015-10-21,19,1.3
2015-10-21,20,2.28
2015-10-21,21,1.4
2015-10-21,22,2.13
2015-10-21,23,1.48
2015-10-22,00,2.26
2015-10-22,01,2.43
2015-10-22,02,2.72
2015-10-22,03,2.15
2015-10-22,04,2.73
2015-10-22,05,2.59
2015-10-22,06,2.76
2015-10-22,07,3.41
2015-10-22,08,2.58
2015-10-22,09,2.62
2015-10-22,10,1.36
2015-10-22,11,1.31
2015-10-22,12,2.43
2015-10-22,13,0.65
2015-10-22,14,1.1
2015-10-22,15,0.54
2015-10-22,16,0.61
2015-10-22,17,0.46
2015-10-22,18,0.47
2015-10-22,19,1.38
2015-10-22,20,0.72
2015-10-22,21,1.07
2015-10-22,22,2.54
2015-10-22,23,3.36
2015-10-23,00,1.91
2015-10-23,01,2.49
2015-10-23,02,2.57
2015-10-23,03,2.57
2015-10-23,04,2.77
2015-10-23,05,2.98
2015-10-23,06,2.6
2015-10-23,07,3.15
2015-10-23,08,2.59
2015-10-23,09,2.23
2015-10-23,10,2.16
2015-10-23,11,1.81
2015-10-23,12,1.56
2015-10-23,13,1.02
2015-10-23,14,0.45
2015-10-23,15,0.35
2015-10-23,16,0.36
2015-10-23,17,0.38
2015-10-23,18,0.48
2015-10-23,19,1.45
2015-10-23,20,1
2015-10-23,21,0.99
2015-10-23,22,0.96
2015-10-23,23,2.13
2015-10-24,00,2.58
2015-10-24,01,2.84
2015-10-24,02,2.67
2015-10-24,03,2.58
2015-10-24,04,2.5
2015-10-24,05,2.55
2015-10-24,06,2.48
2015-10-24,07,2.91
2015-10-24,08,2.79
2015-10-24,09,2.36
2015-10-24,10,2.27
2015-10-24,11,1.93
2015-10-24,12,2
2015-10-24,13,1.69
2015-10-24,14,2.72
2015-10-24,15,1.22
2015-10-24,16,1.18
2015-10-24,17,1.94
2015-10-24,18,1.48
2015-10-24,19,1.66
2015-10-24,20,1.7
2015-10-24,21,1.47
2015-10-24,22,1
2015-10-24,23,1.79
2015-10-25,00,1.53
2015-10-25,01,1.54
2015-10-25,02,1.47
2015-10-25,03,1.98
2015-10-25,04,1.98
2015-10-25,05,1.94
2015-10-25,06,1.77
2015-10-25,07,2.38
2015-10-25,08,2.43
2015-10-25,09,2.09
2015-10-25,10,1.88
2015-10-25,11,1.56
2015-10-25,12,1.66
2015-10-25,13,0.97
2015-10-25,14,0.56
2015-10-25,15,0.5
2015-10-25,16,0.43
2015-10-25,17,0.43
2015-10-25,18,0.96
2015-10-25,19,0.89
2015-10-25,20,1.47
2015-10-25,21,0.72
2015-10-25,22,0.74
2015-10-25,23,1.55
2015-10-26,00,1.64
2015-10-26,01,1.03
2015-10-26,02,1.75
2015-10-26,03,1.23
2015-10-26,04,1.34
2015-10-26,05,1.6
2015-10-26,06,1.57
2015-10-26,07,1.67
2015-10-26,08,1.11
2015-10-26,09,1.12
2015-10-26,10,1.67
2015-10-26,11,1.06
2015-10-26,12,1.04
2015-10-26,13,1.61
2015-10-26,14,0.62
2015-10-26,15,0.6
2015-10-26,16,0.96
2015-10-26,17,0.95
2015-10-26,18,0.53
2015-10-26,19,1.45
2015-10-26,20,0.53
2015-10-26,21,0.75
2015-10-26,22,1.58
2015-10-26,23,1.55
2015-10-27,00,0.9
2015-10-27,01,2.35
2015-10-27,02,1.7
2015-10-27,03,1.94
2015-10-27,04,1.82
2015-10-27,05,1.77
2015-10-27,06,1.79
2015-10-27,07,2.42
2015-10-27,08,1.73
2015-10-27,09,1.7
2015-10-27,10,1.48
2015-10-27,11,1.07
2015-10-27,12,1.03
2015-10-27,13,0.38
2015-10-27,14,0.41
2015-10-27,15,0.48
2015-10-27,16,0.45
2015-10-27,17,0.67
2015-10-27,18,1.07
2015-10-27,19,0.72
2015-10-27,20,0.91
2015-10-27,21,0.86
2015-10-27,22,1.03
2015-10-27,23,0.83
2015-10-28,00,0.78
2015-10-28,01,1.51
2015-10-28,02,1.64
2015-10-28,03,2.12
2015-10-28,04,1.89
2015-10-28,05,1.88
2015-10-28,06,2.72
2015-10-28,07,1.82
2015-10-28,08,2.3
2015-10-28,09,1.71
2015-10-28,10,2.3
2015-10-28,11,1.93
2015-10-28,12,1.7
2015-10-28,13,1.02
2015-10-28,14,1.02
2015-10-28,15,0.91
2015-10-28,16,0.99
2015-10-28,17,1.65
2015-10-28,18,1.08
2015-10-28,19,1.62
2015-10-28,20,1.45
2015-10-28,21,1.53
2015-10-28,22,1.78
2015-10-28,23,0.83
2015-10-29,00,1.24
2015-10-29,01,1.71
2015-10-29,02,1.72
2015-10-29,03,1.87
2015-10-29,04,1.81
2015-10-29,05,1.77
2015-10-29,06,1.83
2015-10-29,07,1
2015-10-29,08,1.68
2015-10-29,09,0.34
2015-10-29,10,1.22
2015-10-29,11,1.75
2015-10-29,12,1.93
2015-10-29,13,0.51
2015-10-29,14,1.42
2015-10-29,15,0.65
2015-10-29,16,0.87
2015-10-29,17,0.64
2015-10-29,18,1.41
2015-10-29,19,0.77
2015-10-29,20,1.65
2015-10-29,21,1.9
2015-10-29,22,1.5
2015-10-29,23,0.86
2015-10-30,00,0.85
2015-10-30,01,1.37
2015-10-30,02,1.71
2015-10-30,03,1.7
2015-10-30,04,2.39
2015-10-30,05,1.66
2015-10-30,06,1.61
2015-10-30,07,1.63
2015-10-30,08,2.22
2015-10-30,09,1.56
2015-10-30,10,1.53
2015-10-30,11,0.33
2015-10-30,12,0.27
2015-10-30,13,0.9
2015-10-30,14,0.26
2015-10-30,15,0.46
2015-10-30,16,1.44
2015-10-30,17,0.89
2015-10-30,18,1.19
2015-10-30,19,1.12
2015-10-30,20,1.08
2015-10-30,21,1.08
2015-10-30,22,0.84
2015-10-30,23,0.61
2015-10-31,00,1.07
2015-10-31,01,2.29
2015-10-31,02,0.75
2015-10-31,03,0.41
2015-10-31,04,0.3
2015-10-31,05,0.28
2015-10-31,06,0.27
2015-10-31,07,0.27
2015-10-31,08,0.27
2015-10-31,09,0.27
2015-10-31,10,0.88
2015-10-31,11,0.66
2015-10-31,12,1.6
2015-10-31,13,1.23
2015-10-31,14,2.51
2015-10-31,15,0.87
2015-10-31,16,0.64
2015-10-31,17,0.97
2015-10-31,18,1.61
2015-10-31,19,1.57
2015-10-31,20,1.24
2015-10-31,21,0.88
2015-10-31,22,0.88
2015-10-31,23,0.94
2015-11-01,00,0.89
2015-11-01,01,0.85
2015-11-01,01,0.83
2015-11-01,02,0.75
2015-11-01,03,0.63
2015-11-01,04,0.37
2015-11-01,05,0.27
2015-11-01,06,0.26
2015-11-01,07,0.26
2015-11-01,08,0.26
2015-11-01,09,0.27
2015-11-01,10,0.28
2015-11-01,11,1.07
2015-11-01,12,2.09
2015-11-01,13,2.24
2015-11-01,14,0.74
2015-11-01,15,0.98
2015-11-01,16,1.71
2015-11-01,17,0.87
2015-11-01,18,0.82
2015-11-01,19,1.1
2015-11-01,20,4.53
2015-11-01,21,2.47
2015-11-01,22,1.91
2015-11-01,23,2.44
2015-11-02,00,2.02
2015-11-02,01,2.35
2015-11-02,02,2.61
2015-11-02,03,2.25
2015-11-02,04,2.51
2015-11-02,05,2.85
2015-11-02,06,2.81
2015-11-02,07,2.38
2015-11-02,08,0.92
2015-11-02,09,1.61
2015-11-02,10,1.69
2015-11-02,11,1.63
2015-11-02,12,1
2015-11-02,13,1.03
2015-11-02,14,0.32
2015-11-02,15,0.55
2015-11-02,16,1.49
2015-11-02,17,0.7
2015-11-02,18,1.26
2015-11-02,19,0.91
2015-11-02,20,2.01
2015-11-02,21,1.94
2015-11-02,22,1.54
2015-11-02,23,0.99
2015-11-03,00,1.95
2015-11-03,01,2.23
2015-11-03,02,2.44
2015-11-03,03,2.9
2015-11-03,04,1.98
2015-11-03,05,2.95
2015-11-03,06,2.74
2015-11-03,07,1.92
2015-11-03,08,1.08
2015-11-03,09,0.63
2015-11-03,10,1.81
2015-11-03,11,1.29
2015-11-03,12,1.51
2015-11-03,13,0.3
2015-11-03,14,1.87
2015-11-03,15,1.81
2015-11-03,16,1.68
2015-11-03,17,0.78
2015-11-03,18,1.87
2015-11-03,19,1.24
2015-11-03,20,1.5
2015-11-03,21,2.29
2015-11-03,22,6.15
2015-11-03,23,4.83
2015-11-04,00,4.81
2015-11-04,01,4.66
2015-11-04,02,4.33
2015-11-04,03,4.11
2015-11-04,04,4.46
2015-11-04,05,4.28
2015-11-04,06,3.94
2015-11-04,07,4.55
2015-11-04,08,4.07
2015-11-04,09,3.64
2015-11-04,10,2.77
2015-11-04,11,2
2015-11-04,12,2.58
2015-11-04,13,1.58
2015-11-04,14,1.89
2015-11-04,15,0.65
2015-11-04,16,2.25
2015-11-04,17,1.9
2015-11-04,18,3.75
2015-11-04,19,2.23
2015-11-04,20,2.08
2015-11-04,21,2.09
2015-11-04,22,2.15
2015-11-04,23,2.23
2015-11-05,00,2.22
2015-11-05,01,2
2015-11-05,02,2.53
2015-11-05,03,2.42
2015-11-05,04,2.46
2015-11-05,05,3
2015-11-05,06,2.3
2015-11-05,07,3.09
2015-11-05,08,2.55
2015-11-05,09,1.82
2015-11-05,10,1.75
2015-11-05,11,1.69
2015-11-05,12,2.69
2015-11-05,13,1.25
2015-11-05,14,1.68
2015-11-05,15,2.43
2015-11-05,16,2.93
2015-11-05,17,1.57
2015-11-05,18,3.06
2015-11-05,19,2.61
2015-11-05,20,2.73
2015-11-05,21,2.51
2015-11-05,22,3.52
2015-11-05,23,2.68
2015-11-06,00,3.47
2015-11-06,01,2.96
2015-11-06,02,2.59
2015-11-06,03,3.39
2015-11-06,04,2.13
2015-11-06,05,2.85
2015-11-06,06,2.81
2015-11-06,07,2.69
2015-11-06,08,2.55
2015-11-06,09,2.1
2015-11-06,10,2.97
2015-11-06,11,2
2015-11-06,12,2.53
2015-11-06,13,2.16
2015-11-06,14,2.29
2015-11-06,15,1.01
2015-11-06,16,1.26
2015-11-06,17,1.9
2015-11-06,18,2.56
2015-11-06,19,2.47
2015-11-06,20,2.48
2015-11-06,21,2.6
2015-11-06,22,2.79
2015-11-06,23,2.59
2015-11-07,00,2.31
2015-11-07,01,2.39
2015-11-07,02,2.07
2015-11-07,03,2.14
2015-11-07,04,2.32
2015-11-07,05,2.45
2015-11-07,06,2.48
2015-11-07,07,2.4
2015-11-07,08,2.48
2015-11-07,09,1.65
2015-11-07,10,2.35
2015-11-07,11,2.39
2015-11-07,12,2.07
2015-11-07,13,1.7
2015-11-07,14,1.34
2015-11-07,15,2.37
2015-11-07,16,1.07
2015-11-07,17,1.11
2015-11-07,18,1.71
2015-11-07,19,2.5
2015-11-07,20,2.32
2015-11-07,21,2.45
2015-11-07,22,2.48
2015-11-07,23,2.52
2015-11-08,00,2.83
2015-11-08,01,2.67
2015-11-08,02,3.05
2015-11-08,03,3.35
2015-11-08,04,3.42
2015-11-08,05,3.41
2015-11-08,06,3.48
2015-11-08,07,3.24
2015-11-08,08,4.5
2015-11-08,09,5.28
2015-11-08,10,2.99
2015-11-08,11,2.84
2015-11-08,12,2.8
2015-11-08,13,2.04
2015-11-08,14,2.84
2015-11-08,15,1.78
2015-11-08,16,2.16
2015-11-08,17,2.45
2015-11-08,18,1.57
2015-11-08,19,2.25
2015-11-08,20,1.4
2015-11-08,21,2.54
2015-11-08,22,3.16
2015-11-08,23,2.69
2015-11-09,00,2.49
2015-11-09,01,3.08
2015-11-09,02,2.13
2015-11-09,03,3
2015-11-09,04,3.05
2015-11-09,05,3.12
2015-11-09,06,3.06
2015-11-09,07,3.06
2015-11-09,08,2.88
2015-11-09,09,2.95
2015-11-09,10,2.6
2015-11-09,11,2.28
2015-11-09,12,2.69
2015-11-09,13,1.93
2015-11-09,14,2.3
2015-11-09,15,1.9
2015-11-09,16,3.01
2015-11-09,17,1.59
2015-11-09,18,2.04
2015-11-09,19,3.54
2015-11-09,20,3.23
2015-11-09,21,3.16
2015-11-09,22,2.8
2015-11-09,23,3.41
2015-11-10,00,3.06
2015-11-10,01,3.41
2015-11-10,02,3.77
2015-11-10,03,3.82
2015-11-10,04,4.12
2015-11-10,05,4.22
2015-11-10,06,4.4
2015-11-10,07,4.23
2015-11-10,08,4.07
2015-11-10,09,3.87
2015-11-10,10,3.61
2015-11-10,11,3.35
2015-11-10,12,4.28
2015-11-10,13,3.21
2015-11-10,14,2.06
2015-11-10,15,2.32
2015-11-10,16,2.36
2015-11-10,17,2.7
2015-11-10,18,2.34
2015-11-10,19,2.48
2015-11-10,20,2.81
2015-11-10,21,2.29
2015-11-10,22,2.86
2015-11-10,23,1.67
2015-11-11,00,2.78
2015-11-11,01,2.9
2015-11-11,02,3.29
2015-11-11,03,3.1
2015-11-11,04,3.58
2015-11-11,05,3.68
2015-11-11,06,3.63
2015-11-11,07,3.39
2015-11-11,08,2.83
2015-11-11,09,2.59
2015-11-11,10,2.09
2015-11-11,11,2.63
2015-11-11,12,1.77
2015-11-11,13,2.49
2015-11-11,14,1.61
2015-11-11,15,0.65
2015-11-11,16,2.15
2015-11-11,17,1.6
2015-11-11,18,1.7
2015-11-11,19,2.82
2015-11-11,20,2.12
2015-11-11,21,2.27
2015-11-11,22,5.85
2015-11-11,23,2.43
2015-11-12,00,3.27
2015-11-12,01,3.96
2015-11-12,02,3.91
2015-11-12,03,3.88
2015-11-12,04,3.45
2015-11-12,05,3.47
2015-11-12,06,
2015-11-12,07,3.25
2015-11-12,08,3.33
2015-11-12,09,3.99
2015-11-12,10,3.67
2015-11-12,11,3.29
2015-11-12,12,3.62
2015-11-12,13,3.14
2015-11-12,14,1.34
2015-11-12,15,2.85
2015-11-12,16,1.19
2015-11-12,17,2.64
2015-11-12,18,2.47
2015-11-12,19,1.9
2015-11-12,20,2.47
